Created_On,Source,Industry
8/5/2017,Referral,SaaS
8/5/2017,Paid,SaaS
8/5/2017,Email,Telecom
8/5/2017,Email,Finance
8/5/2017,Paid,Finance
8/5/2017,Referral,Telecom
8/5/2017,Paid,Telecom
8/5/2017,Direct,Telecom
8/5/2017,Paid,Telecom
8/5/2017,Email,Finance
8/5/2017,Email,Finance
8/5/2017,Referral,Finance
8/5/2017,Paid,Finance
8/5/2017,Referral,Finance
8/5/2017,Social,Telecom
8/5/2017,Organic,IT
8/5/2017,Direct,Telecom
8/5/2017,Organic,Retail/Entertainment
8/5/2017,Social,Telecom
8/5/2017,Email,Education
8/5/2017,Email,Finance
8/5/2017,Email,Finance
8/5/2017,Direct,Telecom
8/5/2017,Organic,Finance
8/5/2017,Paid,Finance
8/5/2017,Paid,Finance
8/5/2017,Paid,Finance
8/5/2017,Paid,Telecom
8/5/2017,Social,IT
8/5/2017,Email,Finance
8/5/2017,Email,Telecom
8/5/2017,Social,Telecom
8/5/2017,Referral,Telecom
8/5/2017,Paid,Telecom
8/5/2017,Referral,Telecom
8/5/2017,Email,Finance
8/5/2017,Email,Finance
8/5/2017,Direct,Retail/Entertainment
8/5/2017,Email,Telecom
8/5/2017,Email,Telecom
8/5/2017,Paid,Telecom
8/5/2017,Referral,Telecom
8/5/2017,Referral,Finance
8/5/2017,Paid,Finance
8/5/2017,Direct,IT
8/5/2017,Social,Telecom
8/5/2017,Referral,Finance
8/5/2017,Paid,Finance
8/5/2017,Referral,Telecom
8/5/2017,Paid,Telecom
8/5/2017,Paid,Telecom
8/5/2017,Email,Finance
8/5/2017,Email,Telecom
8/5/2017,Paid,Finance
8/5/2017,Paid,Telecom
8/5/2017,Paid,Finance
8/5/2017,Referral,IT
8/5/2017,Email,Telecom
8/5/2017,Email,Finance
8/5/2017,Social,Telecom
8/5/2017,Social,Finance
8/5/2017,Paid,Finance
8/5/2017,Referral,Telecom
8/5/2017,Paid,Finance
8/5/2017,Email,Telecom
8/5/2017,Paid,Finance
8/5/2017,Referral,Finance
8/5/2017,Paid,Finance
8/5/2017,Referral,Telecom
8/5/2017,Email,Telecom
8/5/2017,Paid,Telecom
8/5/2017,Paid,Finance
8/5/2017,Email,Telecom
8/5/2017,Paid,Finance
8/5/2017,Email,Finance
8/5/2017,Email,Telecom
8/5/2017,Paid,Finance
8/5/2017,Direct,Retail/Entertainment
8/5/2017,Paid,Telecom
8/5/2017,Social,Telecom
8/5/2017,Referral,Finance
8/5/2017,Referral,IT
8/5/2017,Referral,Finance
8/5/2017,Referral,IT
8/5/2017,Email,Telecom
8/5/2017,Paid,Telecom
8/5/2017,Paid,Telecom
8/5/2017,Email,Finance
8/5/2017,Referral,Education
8/5/2017,Paid,Retail/Entertainment
8/5/2017,Referral,Telecom
8/5/2017,Email,Finance
8/5/2017,Paid,Telecom
8/5/2017,Email,Telecom
8/5/2017,Referral,Finance
8/5/2017,Email,Telecom
8/5/2017,Paid,Telecom
8/5/2017,Direct,Education
8/5/2017,Paid,Telecom
8/5/2017,Paid,Finance
8/5/2017,Referral,Finance
8/5/2017,Referral,SaaS
8/5/2017,Organic,SaaS
8/5/2017,Paid,Telecom
8/5/2017,Referral,Finance
8/5/2017,Referral,Telecom
8/5/2017,Paid,Finance
8/5/2017,Email,Finance
8/5/2017,Paid,Finance
8/5/2017,Email,Health Care
8/5/2017,Social,Finance
8/5/2017,Email,Finance
8/5/2017,Direct,Finance
8/5/2017,Referral,Health Care
8/5/2017,Referral,Telecom
8/5/2017,Social,Telecom
8/5/2017,Referral,Retail/Entertainment
8/5/2017,Referral,IT
8/5/2017,Social,IT
8/5/2017,Paid,Telecom
8/5/2017,Paid,Telecom
8/5/2017,Referral,Telecom
8/5/2017,Paid,Telecom
8/5/2017,Paid,Finance
8/5/2017,Paid,Telecom
8/5/2017,Paid,Finance
8/5/2017,Paid,Telecom
8/5/2017,Referral,Telecom
8/5/2017,Paid,Finance
8/5/2017,Email,Education
8/5/2017,Paid,Finance
8/5/2017,Organic,Education
8/5/2017,Paid,Health Care
8/5/2017,Social,Finance
8/5/2017,Paid,Telecom
8/5/2017,Paid,Telecom
8/5/2017,Social,Education
8/5/2017,Referral,Finance
8/5/2017,Paid,Telecom
8/5/2017,Paid,Finance
8/5/2017,Direct,SaaS
8/5/2017,Paid,Telecom
8/5/2017,Referral,Telecom
8/5/2017,Paid,Telecom
8/5/2017,Referral,Finance
8/5/2017,Social,Finance
8/5/2017,Social,Health Care
8/5/2017,Social,Retail/Entertainment
8/5/2017,Direct,SaaS
8/5/2017,Referral,Finance
8/5/2017,Organic,Finance
8/5/2017,Paid,Telecom
8/5/2017,Email,Finance
8/5/2017,Paid,Finance
8/5/2017,Referral,Finance
8/5/2017,Email,Telecom
8/5/2017,Paid,Telecom
8/5/2017,Paid,Telecom
8/5/2017,Email,Finance
8/5/2017,Paid,Telecom
8/5/2017,Email,Finance
8/5/2017,Email,Finance
8/5/2017,Organic,Health Care
8/5/2017,Referral,Finance
8/5/2017,Paid,Telecom
8/5/2017,Referral,Finance
8/5/2017,Paid,IT
8/5/2017,Email,Education
8/5/2017,Social,Retail/Entertainment
8/5/2017,Paid,IT
8/5/2017,Email,Telecom
8/5/2017,Paid,Telecom
8/5/2017,Email,Finance
8/5/2017,Email,Finance
8/5/2017,Paid,Telecom
8/6/2017,Email,Telecom
8/6/2017,Paid,Finance
8/6/2017,Email,Finance
8/6/2017,Paid,Finance
8/6/2017,Paid,Telecom
8/6/2017,Organic,Retail/Entertainment
8/6/2017,Email,Finance
8/6/2017,Paid,Telecom
8/6/2017,Paid,Telecom
8/6/2017,Referral,Telecom
8/6/2017,Paid,Telecom
8/6/2017,Email,Telecom
8/6/2017,Referral,SaaS
8/6/2017,Email,Finance
8/6/2017,Paid,Finance
8/6/2017,Referral,Finance
8/6/2017,Direct,IT
8/6/2017,Email,Finance
8/6/2017,Email,Telecom
8/6/2017,Email,IT
8/6/2017,Direct,SaaS
8/6/2017,Referral,Telecom
8/6/2017,Referral,Finance
8/6/2017,Paid,Finance
8/6/2017,Email,Finance
8/6/2017,Email,Retail/Entertainment
8/6/2017,Email,Finance
8/6/2017,Paid,Finance
8/6/2017,Referral,Telecom
8/6/2017,Referral,Finance
8/6/2017,Paid,Finance
8/6/2017,Email,Telecom
8/6/2017,Referral,Finance
8/6/2017,Email,Finance
8/6/2017,Email,Finance
8/6/2017,Email,Finance
8/6/2017,Paid,Education
8/6/2017,Email,Telecom
8/6/2017,Referral,Telecom
8/6/2017,Email,Telecom
8/6/2017,Social,Finance
8/6/2017,Organic,Telecom
8/6/2017,Referral,Telecom
8/6/2017,Paid,Telecom
8/6/2017,Email,Finance
8/6/2017,Email,Health Care
8/6/2017,Paid,Telecom
8/6/2017,Referral,Finance
8/6/2017,Referral,Telecom
8/6/2017,Organic,IT
8/6/2017,Paid,Telecom
8/6/2017,Referral,Health Care
8/6/2017,Referral,Retail/Entertainment
8/6/2017,Referral,Telecom
8/6/2017,Organic,Finance
8/6/2017,Paid,Retail/Entertainment
8/6/2017,Paid,Health Care
8/6/2017,Paid,Retail/Entertainment
8/6/2017,Social,Health Care
8/6/2017,Paid,Finance
8/6/2017,Email,Finance
8/6/2017,Referral,IT
8/6/2017,Referral,Finance
8/6/2017,Paid,Telecom
8/6/2017,Email,Telecom
8/6/2017,Email,Telecom
8/6/2017,Organic,SaaS
8/6/2017,Paid,Finance
8/6/2017,Referral,Finance
8/6/2017,Paid,Education
8/6/2017,Referral,Telecom
8/6/2017,Referral,Finance
8/6/2017,Paid,Telecom
8/6/2017,Referral,Telecom
8/6/2017,Referral,Finance
8/6/2017,Referral,Telecom
8/6/2017,Referral,Telecom
8/6/2017,Direct,Finance
8/6/2017,Referral,Finance
8/6/2017,Social,Telecom
8/6/2017,Direct,IT
8/6/2017,Email,Telecom
8/6/2017,Referral,Telecom
8/6/2017,Referral,Finance
8/6/2017,Paid,Finance
8/6/2017,Organic,Retail/Entertainment
8/6/2017,Paid,Finance
8/6/2017,Email,Retail/Entertainment
8/6/2017,Email,Telecom
8/6/2017,Paid,Finance
8/6/2017,Paid,Telecom
8/6/2017,Referral,Finance
8/6/2017,Paid,Telecom
8/6/2017,Referral,Finance
8/6/2017,Referral,IT
8/6/2017,Referral,Finance
8/6/2017,Paid,Telecom
8/6/2017,Referral,Finance
8/6/2017,Email,Finance
8/6/2017,Email,Telecom
8/6/2017,Email,Finance
8/6/2017,Referral,Telecom
8/6/2017,Referral,Finance
8/6/2017,Paid,Finance
8/6/2017,Organic,SaaS
8/6/2017,Social,Telecom
8/6/2017,Referral,Telecom
8/6/2017,Referral,Finance
8/6/2017,Paid,Telecom
8/6/2017,Paid,Finance
8/6/2017,Paid,Telecom
8/6/2017,Paid,Finance
8/6/2017,Paid,Health Care
8/6/2017,Direct,Retail/Entertainment
8/6/2017,Email,Telecom
8/6/2017,Paid,Telecom
8/6/2017,Referral,Telecom
8/6/2017,Referral,Finance
8/6/2017,Paid,Finance
8/6/2017,Email,Telecom
8/6/2017,Paid,Telecom
8/6/2017,Referral,Finance
8/6/2017,Referral,Telecom
8/6/2017,Paid,Finance
8/6/2017,Email,Telecom
8/6/2017,Email,Finance
8/6/2017,Paid,Telecom
8/6/2017,Paid,Finance
8/6/2017,Email,Telecom
8/6/2017,Paid,IT
8/6/2017,Organic,SaaS
8/6/2017,Paid,Retail/Entertainment
8/6/2017,Social,Health Care
8/6/2017,Referral,Finance
8/6/2017,Email,Telecom
8/6/2017,Organic,IT
8/6/2017,Paid,Telecom
8/6/2017,Referral,Retail/Entertainment
8/6/2017,Paid,Telecom
8/6/2017,Paid,Finance
8/6/2017,Email,Finance
8/6/2017,Paid,Telecom
8/6/2017,Email,Finance
8/6/2017,Paid,Finance
8/6/2017,Email,Finance
8/6/2017,Paid,Finance
8/6/2017,Email,Finance
8/6/2017,Paid,Telecom
8/6/2017,Referral,Finance
8/6/2017,Direct,Retail/Entertainment
8/6/2017,Referral,Telecom
8/6/2017,Paid,Telecom
8/6/2017,Paid,Finance
8/6/2017,Referral,Telecom
8/6/2017,Referral,Finance
8/6/2017,Paid,Finance
8/6/2017,Paid,Finance
8/6/2017,Referral,Finance
8/6/2017,Social,SaaS
8/6/2017,Direct,Health Care
8/6/2017,Email,Telecom
8/6/2017,Email,Finance
8/6/2017,Email,Finance
8/6/2017,Direct,Telecom
8/6/2017,Organic,Retail/Entertainment
8/6/2017,Email,SaaS
8/6/2017,Paid,Finance
8/6/2017,Email,IT
8/6/2017,Paid,Telecom
8/6/2017,Email,Telecom
8/7/2017,Paid,Telecom
8/7/2017,Direct,Retail/Entertainment
8/7/2017,Paid,Telecom
8/7/2017,Paid,Telecom
8/7/2017,Paid,Telecom
8/7/2017,Referral,Finance
8/7/2017,Paid,Telecom
8/7/2017,Email,Telecom
8/7/2017,Paid,Finance
8/7/2017,Email,Telecom
8/7/2017,Email,Finance
8/7/2017,Social,Telecom
8/7/2017,Email,Retail/Entertainment
8/7/2017,Paid,Finance
8/7/2017,Paid,Telecom
8/7/2017,Paid,Finance
8/7/2017,Paid,Telecom
8/7/2017,Direct,IT
8/7/2017,Organic,Education
8/7/2017,Direct,Telecom
8/7/2017,Social,Retail/Entertainment
8/7/2017,Referral,Telecom
8/7/2017,Referral,Finance
8/7/2017,Referral,Finance
8/7/2017,Paid,Finance
8/7/2017,Email,Finance
8/7/2017,Paid,Telecom
8/7/2017,Referral,Finance
8/7/2017,Organic,SaaS
8/7/2017,Paid,Telecom
8/7/2017,Email,Telecom
8/7/2017,Direct,IT
8/7/2017,Direct,Education
8/7/2017,Email,Telecom
8/7/2017,Referral,IT
8/7/2017,Paid,Finance
8/7/2017,Email,Telecom
8/7/2017,Paid,Telecom
8/7/2017,Social,Retail/Entertainment
8/7/2017,Referral,Finance
8/7/2017,Paid,Finance
8/7/2017,Email,Telecom
8/7/2017,Paid,Telecom
8/7/2017,Referral,Finance
8/7/2017,Referral,Finance
8/7/2017,Email,Retail/Entertainment
8/7/2017,Email,Finance
8/7/2017,Referral,Finance
8/7/2017,Organic,IT
8/7/2017,Email,Retail/Entertainment
8/7/2017,Referral,Finance
8/7/2017,Email,IT
8/7/2017,Referral,Telecom
8/7/2017,Email,Finance
8/7/2017,Direct,Retail/Entertainment
8/7/2017,Referral,Finance
8/7/2017,Email,Telecom
8/7/2017,Paid,Finance
8/7/2017,Organic,SaaS
8/7/2017,Paid,Telecom
8/7/2017,Referral,Telecom
8/7/2017,Referral,Finance
8/7/2017,Email,Finance
8/7/2017,Email,Telecom
8/7/2017,Direct,Telecom
8/7/2017,Paid,Finance
8/7/2017,Email,Retail/Entertainment
8/7/2017,Direct,Retail/Entertainment
8/7/2017,Referral,Telecom
8/7/2017,Referral,Telecom
8/7/2017,Paid,SaaS
8/7/2017,Social,Finance
8/7/2017,Email,Finance
8/7/2017,Paid,Telecom
8/7/2017,Paid,Finance
8/7/2017,Paid,Finance
8/7/2017,Direct,Telecom
8/7/2017,Paid,Finance
8/7/2017,Paid,Health Care
8/7/2017,Paid,Finance
8/7/2017,Email,Telecom
8/7/2017,Social,Telecom
8/7/2017,Referral,Telecom
8/7/2017,Paid,Telecom
8/7/2017,Email,Finance
8/7/2017,Paid,Telecom
8/7/2017,Email,Telecom
8/7/2017,Email,Finance
8/7/2017,Organic,Health Care
8/7/2017,Email,Finance
8/7/2017,Paid,Telecom
8/7/2017,Paid,Telecom
8/7/2017,Email,Finance
8/7/2017,Email,Retail/Entertainment
8/7/2017,Direct,Retail/Entertainment
8/7/2017,Paid,Telecom
8/7/2017,Social,Retail/Entertainment
8/7/2017,Social,Telecom
8/7/2017,Organic,SaaS
8/7/2017,Referral,SaaS
8/7/2017,Referral,Finance
8/7/2017,Referral,Finance
8/7/2017,Paid,Finance
8/7/2017,Paid,Telecom
8/7/2017,Paid,Finance
8/7/2017,Referral,Telecom
8/7/2017,Email,Finance
8/7/2017,Direct,Retail/Entertainment
8/7/2017,Paid,Telecom
8/7/2017,Direct,IT
8/7/2017,Email,Finance
8/7/2017,Paid,Finance
8/7/2017,Paid,Finance
8/7/2017,Referral,Finance
8/7/2017,Referral,Telecom
8/7/2017,Referral,Finance
8/7/2017,Paid,Finance
8/7/2017,Social,IT
8/7/2017,Email,Finance
8/7/2017,Paid,Finance
8/7/2017,Referral,Finance
8/7/2017,Email,Finance
8/7/2017,Referral,SaaS
8/7/2017,Email,Telecom
8/7/2017,Referral,SaaS
8/7/2017,Paid,Finance
8/7/2017,Referral,Telecom
8/7/2017,Direct,Finance
8/7/2017,Direct,SaaS
8/7/2017,Paid,Finance
8/7/2017,Email,Telecom
8/7/2017,Email,Telecom
8/7/2017,Paid,Telecom
8/7/2017,Paid,Finance
8/7/2017,Organic,SaaS
8/7/2017,Email,Telecom
8/7/2017,Paid,Health Care
8/7/2017,Social,IT
8/7/2017,Referral,Telecom
8/7/2017,Email,Telecom
8/7/2017,Email,Telecom
8/7/2017,Referral,Finance
8/7/2017,Paid,IT
8/7/2017,Referral,Telecom
8/7/2017,Referral,Telecom
8/7/2017,Email,Telecom
8/7/2017,Paid,Finance
8/7/2017,Paid,Telecom
8/7/2017,Direct,SaaS
8/7/2017,Email,Retail/Entertainment
8/7/2017,Referral,Finance
8/7/2017,Paid,Telecom
8/7/2017,Email,Telecom
8/7/2017,Email,Telecom
8/7/2017,Paid,Telecom
8/7/2017,Referral,Finance
8/7/2017,Paid,SaaS
8/7/2017,Referral,Finance
8/7/2017,Email,Finance
8/7/2017,Paid,Finance
8/7/2017,Direct,SaaS
8/7/2017,Referral,Telecom
8/7/2017,Email,Finance
8/7/2017,Paid,IT
8/7/2017,Referral,SaaS
8/7/2017,Paid,Finance
8/7/2017,Paid,Finance
8/7/2017,Direct,Finance
8/7/2017,Paid,Telecom
8/7/2017,Email,Finance
8/7/2017,Referral,Telecom
8/7/2017,Email,Finance
8/7/2017,Email,Finance
8/7/2017,Referral,IT
8/7/2017,Paid,Telecom
8/7/2017,Referral,Telecom
8/7/2017,Referral,Finance
8/7/2017,Organic,Education
8/7/2017,Organic,Telecom
8/7/2017,Paid,Telecom
8/7/2017,Paid,Retail/Entertainment
8/7/2017,Paid,Telecom
8/7/2017,Email,Finance
8/7/2017,Email,Health Care
8/7/2017,Referral,Telecom
8/7/2017,Email,Telecom
8/7/2017,Paid,SaaS
8/7/2017,Email,Telecom
8/7/2017,Referral,Telecom
8/8/2017,Referral,Telecom
8/8/2017,Paid,Telecom
8/8/2017,Email,Finance
8/8/2017,Paid,Telecom
8/8/2017,Organic,Telecom
8/8/2017,Referral,Telecom
8/8/2017,Referral,Telecom
8/8/2017,Social,Telecom
8/8/2017,Social,Telecom
8/8/2017,Social,Telecom
8/8/2017,Organic,IT
8/8/2017,Referral,Finance
8/8/2017,Referral,Finance
8/8/2017,Paid,Finance
8/8/2017,Referral,Telecom
8/8/2017,Referral,Finance
8/8/2017,Paid,Telecom
8/8/2017,Paid,Retail/Entertainment
8/8/2017,Referral,Finance
8/8/2017,Organic,SaaS
8/8/2017,Paid,Telecom
8/8/2017,Paid,Telecom
8/8/2017,Paid,Telecom
8/8/2017,Paid,Telecom
8/8/2017,Referral,Telecom
8/8/2017,Referral,Telecom
8/8/2017,Referral,Telecom
8/8/2017,Referral,Finance
8/8/2017,Paid,Finance
8/8/2017,Paid,Finance
8/8/2017,Paid,Telecom
8/8/2017,Referral,Telecom
8/8/2017,Email,Telecom
8/8/2017,Referral,Telecom
8/8/2017,Referral,Finance
8/8/2017,Referral,Finance
8/8/2017,Paid,Telecom
8/8/2017,Email,Finance
8/8/2017,Email,Telecom
8/8/2017,Paid,Telecom
8/8/2017,Paid,Finance
8/8/2017,Paid,Telecom
8/8/2017,Direct,SaaS
8/8/2017,Organic,SaaS
8/8/2017,Paid,Telecom
8/8/2017,Social,Telecom
8/8/2017,Email,Finance
8/8/2017,Email,Telecom
8/8/2017,Paid,Finance
8/8/2017,Email,IT
8/8/2017,Email,Education
8/8/2017,Email,Telecom
8/8/2017,Paid,Telecom
8/8/2017,Social,Telecom
8/8/2017,Email,Telecom
8/8/2017,Paid,Finance
8/8/2017,Referral,Finance
8/8/2017,Email,Finance
8/8/2017,Email,Finance
8/8/2017,Email,Telecom
8/8/2017,Organic,SaaS
8/8/2017,Social,IT
8/8/2017,Direct,Telecom
8/8/2017,Referral,Telecom
8/8/2017,Email,Telecom
8/8/2017,Organic,Health Care
8/8/2017,Email,Finance
8/8/2017,Referral,Finance
8/8/2017,Email,Telecom
8/8/2017,Paid,Retail/Entertainment
8/8/2017,Direct,Telecom
8/8/2017,Referral,Telecom
8/8/2017,Paid,SaaS
8/8/2017,Referral,Telecom
8/8/2017,Direct,Health Care
8/8/2017,Email,Education
8/8/2017,Referral,Telecom
8/8/2017,Email,IT
8/8/2017,Paid,Telecom
8/8/2017,Paid,Telecom
8/8/2017,Paid,Retail/Entertainment
8/8/2017,Paid,Telecom
8/8/2017,Social,Telecom
8/8/2017,Paid,Telecom
8/8/2017,Email,Finance
8/8/2017,Email,Finance
8/8/2017,Organic,SaaS
8/8/2017,Email,Finance
8/8/2017,Paid,Telecom
8/8/2017,Paid,Telecom
8/8/2017,Paid,Telecom
8/8/2017,Referral,Telecom
8/8/2017,Paid,Telecom
8/8/2017,Email,Finance
8/8/2017,Direct,Retail/Entertainment
8/8/2017,Paid,Telecom
8/8/2017,Organic,SaaS
8/8/2017,Paid,Telecom
8/8/2017,Email,Finance
8/8/2017,Paid,Finance
8/8/2017,Paid,Health Care
8/8/2017,Social,Retail/Entertainment
8/8/2017,Referral,Telecom
8/8/2017,Referral,Finance
8/8/2017,Social,Telecom
8/8/2017,Paid,Telecom
8/8/2017,Paid,Telecom
8/8/2017,Paid,Telecom
8/8/2017,Paid,Telecom
8/8/2017,Email,Finance
8/8/2017,Social,IT
8/8/2017,Email,Telecom
8/8/2017,Email,Finance
8/8/2017,Referral,Telecom
8/8/2017,Referral,IT
8/8/2017,Paid,Finance
8/8/2017,Referral,Finance
8/8/2017,Email,Finance
8/8/2017,Referral,Finance
8/8/2017,Paid,Finance
8/8/2017,Paid,Finance
8/8/2017,Paid,Telecom
8/8/2017,Referral,Finance
8/8/2017,Email,Finance
8/8/2017,Email,Retail/Entertainment
8/8/2017,Paid,Finance
8/8/2017,Email,Finance
8/8/2017,Email,Telecom
8/8/2017,Paid,Finance
8/8/2017,Direct,IT
8/8/2017,Paid,Telecom
8/8/2017,Direct,IT
8/8/2017,Paid,Telecom
8/8/2017,Paid,Telecom
8/8/2017,Social,Telecom
8/8/2017,Referral,Health Care
8/8/2017,Email,Finance
8/8/2017,Email,Telecom
8/8/2017,Email,Telecom
8/8/2017,Paid,SaaS
8/8/2017,Paid,Finance
8/8/2017,Email,Telecom
8/8/2017,Referral,IT
8/8/2017,Organic,SaaS
8/8/2017,Referral,Retail/Entertainment
8/8/2017,Email,Finance
8/8/2017,Referral,SaaS
8/8/2017,Social,Health Care
8/8/2017,Paid,SaaS
8/8/2017,Email,SaaS
8/8/2017,Email,Telecom
8/8/2017,Direct,IT
8/8/2017,Paid,Finance
8/8/2017,Paid,Telecom
8/8/2017,Referral,Finance
8/8/2017,Email,Finance
8/8/2017,Organic,IT
8/8/2017,Email,Finance
8/8/2017,Paid,Finance
8/8/2017,Organic,Telecom
8/8/2017,Email,Finance
8/8/2017,Referral,IT
8/8/2017,Email,Finance
8/8/2017,Referral,Telecom
8/8/2017,Paid,Telecom
8/8/2017,Organic,Education
8/8/2017,Organic,SaaS
8/8/2017,Email,Finance
8/8/2017,Paid,Telecom
8/8/2017,Direct,Education
8/9/2017,Email,Finance
8/9/2017,Referral,Telecom
8/9/2017,Referral,Finance
8/9/2017,Email,Telecom
8/9/2017,Referral,Telecom
8/9/2017,Email,Telecom
8/9/2017,Referral,Telecom
8/9/2017,Social,Education
8/9/2017,Paid,Finance
8/9/2017,Referral,Health Care
8/9/2017,Organic,Telecom
8/9/2017,Email,Finance
8/9/2017,Referral,IT
8/9/2017,Organic,Education
8/9/2017,Direct,Telecom
8/9/2017,Paid,Retail/Entertainment
8/9/2017,Referral,Telecom
8/9/2017,Direct,Finance
8/9/2017,Referral,Finance
8/9/2017,Paid,SaaS
8/9/2017,Email,Finance
8/9/2017,Paid,Finance
8/9/2017,Email,Telecom
8/9/2017,Referral,Telecom
8/9/2017,Referral,Finance
8/9/2017,Referral,Finance
8/9/2017,Organic,Education
8/9/2017,Email,Finance
8/9/2017,Organic,Retail/Entertainment
8/9/2017,Email,Finance
8/9/2017,Paid,Telecom
8/9/2017,Paid,Finance
8/9/2017,Referral,Telecom
8/9/2017,Referral,Finance
8/9/2017,Referral,Finance
8/9/2017,Email,Telecom
8/9/2017,Email,Telecom
8/9/2017,Paid,Telecom
8/9/2017,Organic,IT
8/9/2017,Referral,IT
8/9/2017,Paid,Telecom
8/9/2017,Referral,Telecom
8/9/2017,Paid,Finance
8/9/2017,Email,Finance
8/9/2017,Email,Finance
8/9/2017,Paid,Telecom
8/9/2017,Referral,SaaS
8/9/2017,Paid,Finance
8/9/2017,Email,Finance
8/9/2017,Email,Finance
8/9/2017,Direct,Telecom
8/9/2017,Organic,Telecom
8/9/2017,Paid,IT
8/9/2017,Paid,Finance
8/9/2017,Paid,Retail/Entertainment
8/9/2017,Social,IT
8/9/2017,Referral,Finance
8/9/2017,Paid,SaaS
8/9/2017,Paid,Finance
8/9/2017,Paid,Finance
8/9/2017,Referral,Finance
8/9/2017,Paid,Finance
8/9/2017,Email,Health Care
8/9/2017,Direct,IT
8/9/2017,Referral,Telecom
8/9/2017,Paid,Finance
8/9/2017,Paid,Telecom
8/9/2017,Email,Health Care
8/9/2017,Referral,IT
8/9/2017,Paid,Finance
8/9/2017,Paid,Finance
8/9/2017,Paid,Finance
8/9/2017,Paid,Finance
8/9/2017,Organic,Education
8/9/2017,Direct,Telecom
8/9/2017,Email,Telecom
8/9/2017,Social,Telecom
8/9/2017,Email,Telecom
8/9/2017,Referral,Finance
8/9/2017,Email,Finance
8/9/2017,Email,Telecom
8/9/2017,Direct,Finance
8/9/2017,Email,Finance
8/9/2017,Email,Finance
8/9/2017,Referral,Finance
8/9/2017,Social,Health Care
8/9/2017,Social,Education
8/9/2017,Paid,Finance
8/9/2017,Email,Telecom
8/9/2017,Referral,Finance
8/9/2017,Social,Telecom
8/9/2017,Referral,Telecom
8/9/2017,Social,Retail/Entertainment
8/9/2017,Email,Telecom
8/9/2017,Direct,IT
8/9/2017,Email,Finance
8/9/2017,Paid,IT
8/9/2017,Referral,Finance
8/9/2017,Referral,Finance
8/9/2017,Paid,Telecom
8/9/2017,Paid,Finance
8/9/2017,Email,SaaS
8/9/2017,Email,Finance
8/9/2017,Organic,IT
8/9/2017,Paid,SaaS
8/9/2017,Referral,Telecom
8/9/2017,Direct,Telecom
8/9/2017,Referral,Finance
8/9/2017,Paid,Health Care
8/9/2017,Social,Health Care
8/9/2017,Paid,Telecom
8/9/2017,Paid,Telecom
8/9/2017,Paid,Telecom
8/9/2017,Organic,IT
8/9/2017,Paid,Finance
8/9/2017,Email,Telecom
8/9/2017,Referral,Telecom
8/9/2017,Paid,Finance
8/9/2017,Paid,IT
8/9/2017,Referral,Finance
8/9/2017,Paid,Telecom
8/9/2017,Paid,Telecom
8/9/2017,Email,Finance
8/9/2017,Paid,Health Care
8/9/2017,Referral,Telecom
8/9/2017,Organic,Telecom
8/9/2017,Referral,Telecom
8/9/2017,Email,Finance
8/9/2017,Paid,Finance
8/9/2017,Paid,Telecom
8/9/2017,Email,Telecom
8/9/2017,Paid,Finance
8/9/2017,Paid,Telecom
8/9/2017,Referral,Telecom
8/9/2017,Email,Telecom
8/9/2017,Email,Telecom
8/9/2017,Organic,SaaS
8/9/2017,Paid,Retail/Entertainment
8/9/2017,Paid,Telecom
8/9/2017,Referral,Telecom
8/9/2017,Paid,Finance
8/9/2017,Paid,Finance
8/9/2017,Referral,Education
8/9/2017,Social,Health Care
8/9/2017,Email,Telecom
8/9/2017,Referral,Finance
8/9/2017,Email,Finance
8/9/2017,Referral,Telecom
8/9/2017,Email,Telecom
8/9/2017,Referral,Finance
8/9/2017,Email,Retail/Entertainment
8/9/2017,Email,Finance
8/9/2017,Email,Finance
8/9/2017,Email,Finance
8/9/2017,Direct,IT
8/9/2017,Referral,Telecom
8/9/2017,Paid,Finance
8/9/2017,Email,Telecom
8/9/2017,Referral,Finance
8/9/2017,Referral,Telecom
8/9/2017,Paid,SaaS
8/9/2017,Social,IT
8/9/2017,Direct,IT
8/9/2017,Paid,Finance
8/9/2017,Referral,Finance
8/9/2017,Paid,Telecom
8/9/2017,Paid,Finance
8/9/2017,Paid,Telecom
8/9/2017,Direct,IT
8/9/2017,Referral,Telecom
8/9/2017,Organic,Health Care
8/9/2017,Direct,Finance
8/9/2017,Paid,Telecom
8/9/2017,Email,Telecom
8/9/2017,Email,Finance
8/9/2017,Paid,Telecom
8/10/2017,Email,Finance
8/10/2017,Referral,Finance
8/10/2017,Referral,Finance
8/10/2017,Email,Retail/Entertainment
8/10/2017,Paid,Finance
8/10/2017,Paid,SaaS
8/10/2017,Paid,Telecom
8/10/2017,Referral,Finance
8/10/2017,Referral,Telecom
8/10/2017,Email,Telecom
8/10/2017,Paid,Telecom
8/10/2017,Paid,Telecom
8/10/2017,Referral,Telecom
8/10/2017,Paid,Finance
8/10/2017,Paid,Telecom
8/10/2017,Referral,Telecom
